fdc_id,data_type,description,food_category_id,publication_date
320330,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/19
320331,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/19
320332,sample_food,"MILK, 2% (WAVE 22E)",1,01/04/19
320333,market_acquisition,"MILK, 2% (WAVE 22E)",1,01/04/19
320334,sub_sample_food,"MILK, 2% ",1,01/04/19
320335,sub_sample_food,"MILK, 2% ",1,01/04/19
320336,sub_sample_food,"MILK, 2% ",1,01/04/19
320337,sub_sample_food,"MILK, 2% ",1,01/04/19
320338,sub_sample_food,"MILK, 2% ",1,01/04/19
320339,sub_sample_food,"MILK, 2% ",1,01/04/19
320340,sub_sample_food,"MILK, 2% ",1,01/04/19
320341,sub_sample_food,"MILK, 2% ",1,01/04/19
320342,sub_sample_food,"MILK, 2% ",1,01/04/19
320343,sub_sample_food,"MILK, 2% ",1,01/04/19
320344,sub_sample_food,"Milk, 2%",1,01/04/19
320345,sub_sample_food,"Milk, 2%",1,01/04/19
320346,sub_sample_food,"Milk, 2%",1,01/04/19
320347,sub_sample_food,"Milk, 2%",1,01/04/19
320348,sub_sample_food,"Milk, 2%",1,01/04/19
320349,sub_sample_food,"Milk, 2%",1,01/04/19
320350,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/19
320351,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/19
320353,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 5, select",13,01/04/19
320354,market_acquisition,"Beef, eye of round roast, raw (ER37-R-5)",13,01/04/19
320355,market_acquisition,"Beef, eye of round steak, raw (ES36-R-5) ",13,01/04/19
320356,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 5, select",13,01/04/19
320357,sample_food,"Beef,  Eye of Round roast/steak, select, raw, comp13, lean (36BRERS/37BRERRS)",13,01/04/19
320358,market_acquisition,"Beef, eye of round roast, raw (ER37-R-10)",13,01/04/19
320359,market_acquisition,"Beef, eye of round roast, raw (ER37-R-11)",13,01/04/19
320360,market_acquisition,"Beef, eye of round roast, raw (ER37-R-16)",13,01/04/19
320361,market_acquisition,"Beef, eye of round roast, raw (ER37-R-17)",13,01/04/19
320362,market_acquisition,"Beef, eye of round roast, raw (ER37-R-18)",13,01/04/19
320363,market_acquisition,"Beef, eye of round roast, raw (ER37-R-22)",13,01/04/19
320364,market_acquisition,"Beef, eye of round roast, raw (ER37-R-23)",13,01/04/19
320365,market_acquisition,"Beef, eye of round roast, raw (ER37-R-28)",13,01/04/19
320366,market_acquisition,"Beef, eye of round roast, raw (ER37-R-29)",13,01/04/19
320367,market_acquisition,"Beef, eye of round roast, raw (ER37-R-35)",13,01/04/19
320368,market_acquisition,"Beef, eye of round roast, raw (ER37-R-36)",13,01/04/19
320369,market_acquisition,"Beef, eye of round steak, raw (ES36-R-10) ",13,01/04/19
320370,market_acquisition,"Beef, eye of round steak, raw (ES36-R-11) ",13,01/04/19
320371,market_acquisition,"Beef, eye of round steak, raw (ES36-R-16) ",13,01/04/19
320372,market_acquisition,"Beef, eye of round steak, raw (ES36-R-17) ",13,01/04/19
320373,market_acquisition,"Beef, eye of round steak, raw (ES36-R-18) ",13,01/04/19
320374,market_acquisition,"Beef, eye of round steak, raw (ES36-R-22) ",13,01/04/19
320375,market_acquisition,"Beef, eye of round steak, raw (ES36-R-23) ",13,01/04/19
320376,market_acquisition,"Beef, eye of round steak, raw (ES36-R-28) ",13,01/04/19
320377,market_acquisition,"Beef, eye of round steak, raw (ES36-R-29) ",13,01/04/19
320378,market_acquisition,"Beef, eye of round steak, raw (ES36-R-35) ",13,01/04/19
320379,market_acquisition,"Beef, eye of round steak, raw (ES36-R-36) ",13,01/04/19
320380,sub_sample_food,"Se - Beef,  Eye of Round roast/steak, select, raw, comp13, lean",13,01/04/19
320381,sub_sample_food,"Minerals - Beef,  Eye of Round roast/steak, select, raw, comp13, lean",13,01/04/19
320382,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 10, select",13,01/04/19
320383,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 10, select",13,01/04/19
320384,sample_food,"Beef, Eye of Round roast/steak, select, raw, comp5, lean (36BRERS/37BRERRS)",13,01/04/19
320385,sub_sample_food,"B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13,01/04/19
320386,sub_sample_food,"FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13,01/04/19
320387,sub_sample_food,"Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13,01/04/19
320388,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 11, select",13,01/04/19
320389,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 11, select",13,01/04/19
320390,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",13,01/04/19
320391,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",13,01/04/19
320392,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 17, select",13,01/04/19
320393,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 17, select",13,01/04/19
320394,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",13,01/04/19
320395,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",13,01/04/19
320396,sample_food,"Beef, Eye of Round roast/steak, select, raw, comp6, lean (36BRERS/37BRERRS)",13,01/04/19
320397,sub_sample_food,"B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13,01/04/19
320398,sub_sample_food,"Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13,01/04/19
320399,sub_sample_food,"FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13,01/04/19
320400,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 22, select",13,01/04/19
320401,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 22, select",13,01/04/19
320402,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 23, select",13,01/04/19
320403,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 23, select",13,01/04/19
320404,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13,01/04/19
320405,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13,01/04/19
320406,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13,01/04/19
320407,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13,01/04/19
320408,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13,01/04/19
320409,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13,01/04/19
320410,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13,01/04/19
320411,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13,01/04/19
320413,sample_food,"TOMATOES, GRAPE",11,01/04/19
320414,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320415,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320416,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320417,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320418,sample_food,"TOMATOES, GRAPE",11,01/04/19
320419,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320420,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320421,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320422,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320423,sample_food,"TOMATOES, GRAPE",11,01/04/19
320424,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320425,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320426,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320427,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320428,sample_food,"TOMATOES, GRAPE",11,01/04/19
320429,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320430,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320431,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320432,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320433,sample_food,"TOMATOES, GRAPE",11,01/04/19
320434,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320435,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320436,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320437,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320438,sample_food,"TOMATOES, GRAPE",11,01/04/19
320439,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320440,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320441,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320442,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320443,sample_food,"TOMATOES, GRAPE",11,01/04/19
320444,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320445,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320446,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320447,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320448,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320449,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320450,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320451,sample_food,"TOMATOES, GRAPE",11,01/04/19
320452,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320453,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320454,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320455,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320456,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320457,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320458,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320459,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320460,sample_food,"TOMATOES, GRAPE",11,01/04/19
320461,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320462,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320463,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320464,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320465,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320466,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320467,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320468,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320469,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320470,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320471,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320472,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320473,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320474,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320475,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320476,sample_food,"TOMATOES, GRAPE",11,01/04/19
320477,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320478,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320479,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320480,sample_food,"TOMATOES, GRAPE",11,01/04/19
320481,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320482,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320483,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320484,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320485,sample_food,"TOMATOES, GRAPE",11,01/04/19
320486,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320487,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320488,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320489,sample_food,"TOMATOES, GRAPE",11,01/04/19
320490,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320491,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320492,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320493,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320494,sample_food,"TOMATOES, GRAPE",11,01/04/19
320495,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320496,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320497,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320498,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320499,sample_food,"TOMATOES, GRAPE",11,01/04/19
320500,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320501,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320502,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320503,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320504,sample_food,"TOMATOES, GRAPE",11,01/04/19
320505,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320506,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320507,sample_food,"TOMATOES, GRAPE",11,01/04/19
320508,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320509,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320510,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320511,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320512,sample_food,"TOMATOES, GRAPE",11,01/04/19
320513,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320514,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320515,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320516,market_acquisition,"TOMATOES, GRAPE",11,01/04/19
320517,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320518,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320519,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320520,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320521,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320522,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320523,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320524,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320525,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320526,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
320527,sub_sample_food,"TOMATOES, GRAPE",11,01/04/19
321358,foundation_food,"Hummus, commercial",16,01/04/19
321359,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,01/04/19
321360,foundation_food,"Tomatoes, grape, raw",11,01/04/19
321361,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321362,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321363,sub_sample_food,Salt; iodized,2,01/04/19
321364,sub_sample_food,Salt; iodized,2,01/04/19
321365,sub_sample_food,Salt; iodized,2,01/04/19
321366,sub_sample_food,"Salt, Not Iodized",2,01/04/19
321367,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321368,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321369,sub_sample_food,Salt; iodized,2,01/04/19
321370,sub_sample_food,Salt; iodized,2,01/04/19
321371,sub_sample_food,Salt; iodized,2,01/04/19
321372,sub_sample_food,"Salt, Iodized",2,01/04/19
321373,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321374,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321375,sub_sample_food,Salt; iodized,2,01/04/19
321376,sub_sample_food,Salt; iodized,2,01/04/19
321377,sub_sample_food,Salt; iodized,2,01/04/19
321378,sub_sample_food,"Salt, Iodized",2,01/04/19
321379,sample_food,"SALT, HEB IODIZED",2,01/04/19
321380,market_acquisition,"SALT, HEB IODIZED",2,01/04/19
321381,sub_sample_food,Salt; iodized,2,01/04/19
321382,sub_sample_food,Salt; iodized,2,01/04/19
321383,sub_sample_food,Salt; iodized,2,01/04/19
321384,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321385,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321386,sub_sample_food,Salt; iodized,2,01/04/19
321387,sub_sample_food,Salt; iodized,2,01/04/19
321388,sub_sample_food,Salt; iodized,2,01/04/19
321389,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321390,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321391,sub_sample_food,Salt; iodized,2,01/04/19
321392,sub_sample_food,Salt; iodized,2,01/04/19
321393,sub_sample_food,Salt; iodized,2,01/04/19
321394,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321395,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321396,sub_sample_food,Salt; iodized,2,01/04/19
321397,sub_sample_food,Salt; iodized,2,01/04/19
321398,sub_sample_food,Salt; iodized,2,01/04/19
321399,sub_sample_food,"Salt, Iodized",2,01/04/19
321400,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321401,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321402,sub_sample_food,Salt; iodized,2,01/04/19
321403,sub_sample_food,Salt; iodized,2,01/04/19
321404,sub_sample_food,Salt; iodized,2,01/04/19
321405,sub_sample_food,"Salt, Iodized",2,01/04/19
321406,sample_food,"SALT, LAURA LYNN, IODIZED",2,01/04/19
321407,market_acquisition,"SALT, LAURA LYNN, IODIZED",2,01/04/19
321408,sub_sample_food,Salt; iodized,2,01/04/19
321409,sub_sample_food,Salt; iodized,2,01/04/19
321410,sub_sample_food,Salt; iodized,2,01/04/19
321411,sub_sample_food,"Salt, Iodized",2,01/04/19
321412,sample_food,"SALT, ESSENTIAL EVERYDAY, IODIZED",2,01/04/19
321413,market_acquisition,"SALT, ESSENTIAL EVERYDAY, IODIZED",2,01/04/19
321414,sub_sample_food,Salt; iodized,2,01/04/19
321415,sub_sample_food,Salt; iodized,2,01/04/19
321416,sub_sample_food,Salt; iodized,2,01/04/19
321417,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321418,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321419,sub_sample_food,Salt; iodized,2,01/04/19
321420,sub_sample_food,Salt; iodized,2,01/04/19
321421,sub_sample_food,Salt; iodized,2,01/04/19
321422,sub_sample_food,"Salt, Not Iodized",2,01/04/19
321423,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321424,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321425,sub_sample_food,Salt; iodized,2,01/04/19
321426,sub_sample_food,Salt; iodized,2,01/04/19
321427,sub_sample_food,Salt; iodized,2,01/04/19
321428,sub_sample_food,"Salt, Iodized",2,01/04/19
321429,sample_food,"SALT, HY VEE, IODIZED",2,01/04/19
321430,market_acquisition,"SALT, HY VEE, IODIZED",2,01/04/19
321431,sub_sample_food,Salt; iodized,2,01/04/19
321432,sub_sample_food,Salt; iodized,2,01/04/19
321433,sub_sample_food,Salt; iodized,2,01/04/19
321434,sub_sample_food,"Salt, Iodized",2,01/04/19
321435,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321436,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321437,sub_sample_food,Salt; iodized,2,01/04/19
321438,sub_sample_food,Salt; iodized,2,01/04/19
321439,sub_sample_food,Salt; iodized,2,01/04/19
321440,sub_sample_food,"Salt, Not Iodized",2,01/04/19
321441,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321442,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321443,sub_sample_food,Salt; iodized,2,01/04/19
321444,sub_sample_food,Salt; iodized,2,01/04/19
321445,sub_sample_food,Salt; iodized,2,01/04/19
321446,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321447,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321448,sub_sample_food,Salt; iodized,2,01/04/19
321449,sub_sample_food,Salt; iodized,2,01/04/19
321450,sub_sample_food,Salt; iodized,2,01/04/19
321451,sub_sample_food,"Salt, Iodized",2,01/04/19
321452,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321453,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321454,sub_sample_food,Salt; iodized,2,01/04/19
321455,sub_sample_food,Salt; iodized,2,01/04/19
321456,sub_sample_food,Salt; iodized,2,01/04/19
321457,sub_sample_food,"Salt, Not Iodized",2,01/04/19
321458,sample_food,"SALT, SIGNATURE KITCHENS, IODIZED",2,01/04/19
321459,market_acquisition,"SALT, SIGNATURE KITCHENS, IODIZED",2,01/04/19
321460,sub_sample_food,Salt; iodized,2,01/04/19
321461,sub_sample_food,Salt; iodized,2,01/04/19
321462,sub_sample_food,Salt; iodized,2,01/04/19
321463,sub_sample_food,"Salt, Iodized",2,01/04/19
321464,sample_food,"SALT, FOOD CLUB, IODIZED",2,01/04/19
321465,market_acquisition,"SALT, FOOD CLUB, IODIZED",2,01/04/19
321466,sub_sample_food,Salt; iodized,2,01/04/19
321467,sub_sample_food,Salt; iodized,2,01/04/19
321468,sub_sample_food,Salt; iodized,2,01/04/19
321469,sub_sample_food,Salt; iodized,2,01/04/19
321470,sub_sample_food,"Salt, Iodized",2,01/04/19
321471,sub_sample_food,"Salt, Iodized",2,01/04/19
321472,sub_sample_food,"Salt, Iodized",2,01/04/19
321473,sub_sample_food,"Salt, iodized - NFY121S6F",2,01/04/19
321474,sub_sample_food,"Salt, iodized - NFY121S6G",2,01/04/19
321475,sample_food,"SALT, SHOP RITE, IODIZED",2,01/04/19
321476,market_acquisition,"SALT, SHOP RITE, IODIZED",2,01/04/19
321477,sub_sample_food,Salt; iodized,2,01/04/19
321478,sub_sample_food,Salt; iodized,2,01/04/19
321479,sub_sample_food,Salt; iodized,2,01/04/19
321480,sub_sample_food,"Salt, Iodized",2,01/04/19
321481,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321482,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321483,sub_sample_food,Salt; iodized,2,01/04/19
321484,sub_sample_food,Salt; iodized,2,01/04/19
321485,sub_sample_food,Salt; iodized,2,01/04/19
321486,sub_sample_food,"Salt, Iodized",2,01/04/19
321487,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321488,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321489,sub_sample_food,Salt; iodized,2,01/04/19
321490,sub_sample_food,Salt; iodized,2,01/04/19
321491,sub_sample_food,Salt; iodized,2,01/04/19
321492,sub_sample_food,"Salt, Not Iodized",2,01/04/19
321493,sample_food,"SALT, MORTON, IODIZED",2,01/04/19
321494,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/19
321495,sub_sample_food,Salt; iodized,2,01/04/19
321496,sub_sample_food,Salt; iodized,2,01/04/19
321497,sub_sample_food,Salt; iodized,2,01/04/19
321498,sub_sample_food,"Salt, Iodized",2,01/04/19
321499,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321500,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/19
321501,sub_sample_food,Salt; iodized,2,01/04/19
321502,sub_sample_food,Salt; iodized,2,01/04/19
321503,sub_sample_food,Salt; iodized,2,01/04/19
321504,sub_sample_food,"Salt, Iodized",2,01/04/19
321505,foundation_food,"Salt, table, iodized",2,01/04/19
321506,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321507,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321508,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321509,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321510,sub_sample_food,Beans snap canned drained,11,01/04/19
321511,sub_sample_food,"Beans, snap, canned, drained - NFY1211Z9",11,01/04/19
321512,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321513,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321514,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
321515,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11,01/04/19
